2;2020;2;2136;2;135;56.5;1.8;24995
2;2019;2;6158;2;140;72.4;2.0;23000
2;2019;2;7963;2;135;85.6;1.8;20689
2;2019;1;384;1;145;39.2;1.2;19219
2;2019;2;5000;2;135;78.5;1.8;21991
2;2019;2;3459;2;135;72.4;2.0;22980
2;2019;1;7317;1;145;39.2;1.2;15291
2;2019;2;9980;2;135;72.4;2.0;22780
2;2020;1;4568;1;150;39.2;1.2;19495
2;2019;2;7000;2;135;85.6;1.8;18991
2;2019;2;13998;2;135;85.6;1.8;19291
2;2019;2;9264;2;135;78.5;1.8;23505
2;2019;1;17197;1;145;39.2;1.2;17865
2;2019;2;4942;2;135;85.6;1.8;20499
2;2020;2;3390;2;135;72.4;2.0;27893
2;2019;2;9264;2;135;78.5;1.8;22226
2;2019;1;6329;1;145;39.2;1.2;16821
2;2020;2;5000;2;140;53.3;2.0;25998
2;2003;1;89000;1;235;39.2;1.6;1495
2;2019;2;6834;2;135;72.4;2.0;20995
2;2019;1;151;1;145;39.2;1.2;17989
2;2019;2;6500;2;140;72.4;2.0;26999
2;2004;1;111000;1;260;37.2;1.8;1250
2;2019;1;5517;1;145;39.2;1.2;16495
2;2019;1;3792;1;145;39.2;1.2;17995
2;2019;1;5139;1;145;39.2;1.2;16495
2;2019;2;42;2;135;57.7;1.8;23995
2;2020;2;100;2;135;53.3;2.0;25995
2;2019;2;10932;2;135;78.5;1.8;22250
2;2019;2;14198;2;135;85.6;1.8;19995
2;2019;2;9111;2;140;78.5;1.8;22485
2;2019;2;5372;2;135;85.6;1.8;20985
2;2019;2;17095;2;140;72.4;2.0;21999
2;2019;1;20;1;145;39.2;1.2;17999
2;2019;1;20;1;145;39.2;1.2;17499
2;2019;1;18020;1;145;39.2;1.2;16299
2;2019;2;9244;2;140;85.6;1.8;21450
2;2019;2;10436;2;135;78.5;1.8;20499
2;2019;1;15;1;145;39.2;1.2;16491
2;2019;2;7899;2;135;85.6;1.8;21450
2;2019;2;8908;2;135;78.5;1.8;21450
2;2003;2;102000;1;300;34.5;1.8;2195
2;2019;2;4800;2;135;85.6;1.8;21995
2;2019;2;3698;2;135;72.4;2.0;22691
2;2019;1;10;1;145;39.2;1.2;15991
2;2019;1;10;1;145;39.2;1.2;15991
2;2019;2;8239;2;135;78.5;1.8;23490
2;2019;2;9317;2;135;85.6;1.8;25495
2;2001;2;76000;1;300;35.3;1.6;899
2;2019;1;15;1;145;39.2;1.2;17790
2;2019;1;10;1;145;39.2;1.2;17990
2;2019;1;10;1;145;39.2;1.2;16990
2;2008;1;76300;1;260;36.7;1.8;4295
2;2019;2;7841;2;135;78.5;1.8;19795
2;2019;2;10513;2;140;85.6;1.8;23395
2;2019;1;6597;1;145;39.2;1.2;18700
2;2019;2;6289;2;135;78.5;1.8;22700
2;2019;1;97;1;145;39.2;1.2;16790
2;2019;2;3628;2;135;72.4;2.0;23700
2;2020;2;3675;2;135;53.3;2.0;26700
2;2019;2;8087;2;135;72.4;2.0;23650
2;2019;2;12000;2;135;78.5;1.8;21990
2;2020;1;3000;1;145;39.2;1.2;19790
2;2019;2;8000;2;135;85.6;1.8;20450
2;2019;1;3837;1;145;39.2;1.2;16200
2;2019;2;3993;2;135;85.6;1.8;21491
2;2020;2;1112;3;135;53.3;2.0;25990
2;2019;2;9300;2;135;58.9;1.8;21850
2;2020;2;3000;2;135;58.9;1.8;23550
2;2019;2;13000;2;135;78.5;1.8;21991
2;2019;2;9000;2;135;78.5;1.8;22850
2;2019;2;9968;2;135;85.6;1.8;19990
2;2019;2;10175;2;135;85.6;1.8;19990
2;2019;2;4000;2;135;72.4;2.0;25650
2;2019;2;15481;2;135;78.5;1.8;21350
2;2019;2;7000;2;135;78.5;1.8;22990
2;2019;2;6000;2;135;78.5;1.8;22990
2;2019;2;7000;2;135;85.6;1.8;23650
2;2019;2;10055;2;135;78.5;1.8;21990
2;2020;1;3000;1;145;39.2;1.2;18990
2;2019;2;6610;2;135;85.6;1.8;21500
2;2019;2;9823;2;135;78.5;1.8;21690
2;2019;2;9000;2;135;72.4;2.0;22750
2;2019;2;8563;2;135;78.5;1.8;22250
2;2019;2;2165;2;135;72.4;2.0;24495
2;2019;2;6568;2;135;72.4;2.0;24295
2;2019;2;7575;2;135;78.5;1.8;22000
2;2019;1;6170;1;145;39.2;1.2;16500
2;2019;2;6033;2;135;78.5;1.8;23500
2;2007;1;71248;1;260;36.7;1.8;2795
2;2005;1;88150;3;125;58.9;1.4;2495
2;2005;1;77500;1;235;40.4;1.6;3495
2;2004;1;96000;1;260;36.7;1.8;2095
2;2019;2;3568;2;140;72.4;2.0;23250
2;2019;2;7792;2;135;78.5;1.8;21494
2;2019;2;10353;2;135;85.6;1.8;21249
2;2019;2;7125;2;135;85.6;1.8;21250
2;2019;2;8661;2;135;78.5;1.8;21995
2;2019;2;4319;2;140;85.6;1.8;22995
3;2019;2;13326;3;140;51.1;2.5;30500
3;2017;2;30379;2;20;57.6;2.5;20000
3;2017;1;25271;3;125;60.1;2.0;16500
3;2016;1;11291;3;125;60.1;2.0;15995
3;2015;1;45757;3;125;57.6;2.0;13500
3;2017;2;25170;2;135;55.4;2.5;22480
3;2015;2;43830;3;260;42.2;2.2;13698
3;2016;2;58377;2;20;55.4;2.5;17998
3;2016;1;40054;3;125;60.1;2.0;14998
3;2013;2;45322;3;260;42.2;2.2;10998
3;2016;1;32061;3;125;60.1;2.0;13498
3;2017;2;26528;1;145;43.5;2.0;17500
3;2017;2;37539;1;200;43.5;2.0;16498
3;2014;1;80049;3;145;53.0;2.0;9698
3;2016;1;35286;3;125;60.1;2.0;14817
3;2019;2;9650;2;135;51.1;2.5;29399
3;2019;2;7017;2;135;49.6;2.5;32995
3;2016;2;40827;2;20;55.4;2.5;19995
3;2016;2;18000;2;20;57.6;2.5;20495
3;2016;2;29489;2;20;55.4;2.5;21495
3;2019;2;20124;2;140;51.1;2.5;29995
3;2016;2;41060;2;20;55.4;2.5;20495
3;2017;2;25000;2;20;57.6;2.5;20795
3;2015;1;49150;3;125;57.6;2.0;11995
3;2016;1;71046;3;125;60.1;2.0;13995
3;2014;1;69401;3;125;57.6;2.0;12995
3;2016;1;49097;3;125;60.1;2.0;14495
3;2016;1;39591;3;125;60.1;2.0;14695
3;2019;2;9727;2;135;49.6;2.5;29498
3;2019;2;9258;2;135;49.6;2.5;31498
3;2014;2;47545;3;260;42.2;2.2;11498
3;2014;1;50709;3;150;53.0;2.0;10998
3;2017;2;10957;1;150;43.5;2.0;20498
3;2013;1;54057;3;160;49.6;2.2;10498
3;2015;1;60998;3;125;57.6;2.0;9998
3;2015;1;41486;3;145;53.0;2.0;12998
3;2017;1;48713;3;125;60.1;2.0;13998
3;2017;1;50039;3;145;60.1;2.0;14698
3;2019;2;10910;2;135;51.1;2.5;28998
3;2018;2;21893;1;145;43.5;2.0;19698
3;2015;3;21232;1;235;39.2;2.0;15298
3;2019;2;2764;2;135;51.1;2.5;37440
3;2016;2;18880;2;20;57.6;2.5;20990
3;2017;2;10028;1;145;43.5;2.0;19998
3;2017;2;29515;2;20;57.6;2.5;20990
3;2016;2;25614;2;20;55.4;2.5;23990
3;2016;2;20101;2;20;55.4;2.5;23990
3;2016;1;30124;3;125;60.1;2.0;13495
3;2017;1;59205;3;125;60.1;2.0;15995
3;2016;2;58100;2;20;55.4;2.5;17495
3;2014;2;41389;3;260;42.2;2.2;12998
3;2016;1;36030;3;125;60.1;2.0;13998
3;2017;1;32087;3;145;60.1;2.0;14998
3;2016;2;19618;2;20;57.6;2.5;19498
3;2019;2;5000;2;135;49.6;2.5;34990
3;2015;1;81503;3;125;57.6;2.0;9998
3;2017;1;34633;3;125;60.1;2.0;16295
3;2016;2;58100;2;20;55.4;2.5;17495
3;2017;1;34633;3;125;60.1;2.0;16295
3;2015;1;28308;3;150;53.0;2.0;13495
3;2016;1;27232;3;125;60.1;2.0;15200
3;2017;2;14766;2;135;55.4;2.5;24070
3;2016;2;35445;2;20;57.6;2.5;19970
3;2019;2;7823;2;135;51.1;2.5;29570
3;2017;1;41201;3;145;60.1;2.0;14498
3;2016;2;49254;2;20;55.4;2.5;17995
3;2019;2;15581;2;135;52.3;2.5;27570
3;2019;2;5660;2;140;49.6;2.5;34990
3;2015;2;59454;3;265;42.2;2.2;14490
3;2017;1;37893;3;125;60.1;2.0;14495
3;2017;2;23605;2;20;55.4;2.5;23070
3;2019;2;9709;2;135;49.6;2.5;29995
3;2014;1;77512;3;145;53.0;2.0;9798
3;2016;1;23485;3;125;60.1;2.0;14498
3;2016;1;28083;3;125;60.1;2.0;14998
3;2014;3;51258;1;235;39.2;2.0;11998
3;2014;1;59627;3;125;57.6;2.0;10995
3;2019;2;19814;2;135;49.6;2.5;27293
3;2017;2;31057;2;135;57.6;2.5;19988
3;2014;1;78650;3;160;49.6;2.2;9998
3;2017;2;37258;2;20;55.4;2.5;21971
3;2016;2;27176;2;20;57.6;2.5;19452
3;2017;2;25000;2;20;57.6;2.5;20667
3;2013;2;45000;3;260;42.2;2.2;10990
3;2017;2;40101;2;20;57.6;2.5;18495
3;2016;1;38338;3;125;60.1;2.0;13995
3;2019;2;11970;2;140;49.6;2.5;31995
3;2019;2;11728;2;140;49.6;2.5;31995
3;2017;2;29802;2;135;55.4;2.5;19990
3;2016;1;31887;3;125;60.1;2.0;14295
3;2017;2;20216;2;20;55.4;2.5;22795
